,Unnamed: 0,owner_type,district,street,price,area,price_per_sqm,room_n,floor_ratio,floor_n,floor_total,year,nearest_kindergarten,nearest_school,nearest_shop,nearest_station,crime_last_month,h_aeroterminis,h_centrinis,h_centrinis kolektorinis,h_dujinis,h_elektra,h_geoterminis,h_kietu kuru,h_kita,b_Blokinis,b_Karkasinis,b_Kita,b_Medinis,b_Monolitinis,b_Mūrinis,b_Rąstinis,age,location,latitude,tier,longitude,t1,t2,t3,t4,t5,lon_scaled,lat_scaled,equip_state,equip_state_encoded
425,425,company, Naujamiestis, S. Konarskio g.,73000,44.0,1659.090909090909,2,0.6,3,5,1962,240.0,290.0,300.0,170.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,59,"Vilnius, S. Konarskio g.",54.67881379999999,tier2,25.2542425,0.0,1.0,0.0,0.0,0.0,-0.042813905930098234,-0.2558295123180466,Įrengtas ,3
426,426,company, Filaretai, Peteliškių g.,300000,91.34,3284.4317932997587,4,0.6,3,5,2017,180.0,160.0,90.0,160.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,"Vilnius, Peteliškių g.",54.6833154,tier1,25.3150789,1.0,0.0,0.0,0.0,0.0,0.6770062274317465,-0.1804132951693113,Įrengtas ,3
427,427,company, Senamiestis, T. Kosciuškos g.,260000,86.0,3023.255813953489,3,0.4,2,5,2008,660.0,130.0,430.0,280.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,13,"Vilnius, T. Kosciuškos g.",54.6932275,tier1,25.303651300000002,1.0,0.0,0.0,0.0,0.0,0.5417941413121425,-0.014353874963058275,Įrengtas ,3
428,428,company, Bajorai, Bajorų kel.,129000,82.0,1573.1707317073171,3,0.2222222222222222,2,9,2008,1100.0,1200.0,230.0,170.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,"Vilnius, Bajorų kel.",54.762288600000005,tier3,25.2537472,0.0,0.0,1.0,0.0,0.0,-0.04867432686320188,1.1426407300958723,Įrengtas ,3
429,429,company, Pilaitė, Nidos g.,99000,51.0,1941.1764705882354,2,0.2222222222222222,2,9,2011,180.0,480.0,140.0,100.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,"Vilnius, Nidos g.",54.71146379999999,tier3,25.1843722,0.0,0.0,1.0,0.0,0.0,-0.8695237155840835,0.2911625549263337,Įrengtas ,3
430,430,company, Lazdynai, Architektų g.,46000,32.39,1420.1914171040446,1,0.3333333333333333,3,9,1970,210.0,310.0,110.0,80.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,51,"Vilnius, Architektų g.",54.6806997,tier3,25.208261899999997,0.0,0.0,1.0,0.0,0.0,-0.5868592739015424,-0.22423464739874915,Įrengtas ,3
431,431,company, Žirmūnai, Žirmūnų g.,175000,66.03,2650.3104649401785,3,0.25,1,4,2019,100.0,100.0,520.0,200.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Žirmūnų g.",54.6967731,tier2,25.299786800000003,0.0,1.0,0.0,0.0,0.0,0.4960691328406349,0.045046280431221206,Įrengtas ,3
432,432,company, Karoliniškės, Algimanto Petro Kavoliuko g.,56000,34.0,1647.0588235294117,1,0.4,2,5,1974,260.0,350.0,150.0,220.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47,"Vilnius, Algimanto Petro Kavoliuko g.",54.6981294,tier3,25.2090228,0.0,0.0,1.0,0.0,0.0,-0.5778562569663739,0.06776864921536636,Įrengtas ,3
433,433,company, Senamiestis, Antano Tumėno g.,470000,150.0,3133.333333333333,3,0.9444444444444444,17,18,2007,420.0,220.0,270.0,210.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14,"Vilnius, Antano Tumėno g.",54.6923548,tier1,25.2609443,1.0,0.0,0.0,0.0,0.0,0.03648221563138866,-0.028974394935046176,Dalinė apdaila ,2
434,434,company, Valakampiai, Nemenčinės pl.,278000,100.0,2780.0,4,0.6666666666666666,2,3,2007,590.0,1500.0,510.0,70.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,"Vilnius, Nemenčinės pl.",54.80649079999999,tier2,25.4112544,0.0,1.0,0.0,0.0,0.0,1.8149608275748104,1.8831691452490864,Dalinė apdaila ,2
435,435,company, Senamiestis, Trakų g.,310000,93.58,3312.67364821543,3,0.6666666666666666,2,3,2012,60.0,90.0,170.0,220.0,18.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,"Vilnius, Trakų g.",54.6802105,tier1,25.2806723,1.0,0.0,0.0,0.0,0.0,0.26990515964127515,-0.2324303141458952,Įrengtas ,3
436,436,company, Žirmūnai, Jurgio Lebedžio g.,110000,46.0,2391.304347826087,3,0.8,4,5,2019,80.0,620.0,310.0,250.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Jurgio Lebedžio g.",54.7200269,tier2,25.2799333,0.0,1.0,0.0,0.0,0.0,0.2611612648915207,0.4346219047279487,Įrengtas ,3
437,437,company, Pašilaičiai, Leičių g.,82000,54.0,1518.5185185185185,2,0.3333333333333333,3,9,2019,180.0,760.0,230.0,210.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Leičių g.",54.7379061,tier3,25.222137699999998,0.0,0.0,1.0,0.0,0.0,-0.4226799305067476,0.7341557659430925,Įrengtas ,3
438,438,company, Pilaitė, I. Kanto al.,124000,99.0,1252.5252525252524,4,1.0,5,5,1994,170.0,390.0,250.0,200.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,"Vilnius, I. Kanto al.",54.7046414,tier3,25.184454100000004,0.0,0.0,1.0,0.0,0.0,-0.8685546696030039,0.17686550501616774,Įrengtas ,3
439,439,company, Naujamiestis, Gedimino pr.,230000,106.0,2169.811320754717,4,0.8333333333333334,5,6,1953,170.0,140.0,30.0,120.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68,"Vilnius, Gedimino pr.",54.6871078,tier2,25.279784399999997,0.0,1.0,0.0,0.0,0.0,0.2593994706719905,-0.116878449355566,Įrengtas ,3
440,440,company, Antakalnis, Duburio g.,106800,81.16,1315.9191720059146,4,1.0,4,4,2016,1900.0,1800.0,1500.0,310.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,"Vilnius, Duburio g.",54.71061329999999,tier2,25.393516100000003,0.0,1.0,0.0,0.0,0.0,1.6050801398350119,0.2769139560537276,Dalinė apdaila ,2
441,441,company, Naujamiestis, Statybininkų g.,83800,34.0,2464.705882352941,1,1.0,5,5,2019,200.0,350.0,300.0,410.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Statybininkų g.",54.67371020000001,tier2,25.2598272,0.0,1.0,0.0,0.0,0.0,0.023264617762722664,-0.341331157475404,Įrengtas ,3
442,442,company, Senamiestis, Subačiaus g.,49900,11.5,4339.130434782609,1,0.25,1,4,1940,380.0,180.0,320.0,200.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,81,"Vilnius, Subačiaus g.",54.67635679999999,tier1,25.2905217,1.0,0.0,0.0,0.0,0.0,0.38644388352260906,-0.2969921312834193,Įrengtas ,3
443,443,company, Pašilaičiai, Perkūnkiemio g.,89900,63.09,1424.9484862894278,2,0.875,14,16,2007,50.0,740.0,190.0,100.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,"Vilnius, Perkūnkiemio g.",54.736557,tier3,25.2173586,0.0,0.0,1.0,0.0,0.0,-0.4792265440366391,0.7115540202181677,Įrengtas ,3
444,444,company, Lazdynėliai, Lazdynėlių g.,67000,31.0,2161.2903225806454,2,1.0,4,4,2019,340.0,1500.0,1500.0,60.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Lazdynėlių g.",54.6625137,tier3,25.1923262,0.0,0.0,1.0,0.0,0.0,-0.7754114844073324,-0.5289083911937664,Įrengtas ,3
445,445,company, Justiniškės, Taikos g.,63500,40.0,1587.5,2,0.2,1,5,1985,190.0,130.0,280.0,10.0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,36,"Vilnius, Taikos g.",54.7211251,tier4,25.2230457,0.0,0.0,0.0,1.0,0.0,-0.4119364170659152,0.4530202719024826,Įrengtas ,3
446,446,company, Žirmūnai, Apkasų g.,68000,45.71,1487.6394661999561,2,0.4,2,5,1965,180.0,220.0,240.0,90.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,56,"Vilnius, Apkasų g.",54.707901799999995,tier2,25.289312300000002,0.0,1.0,0.0,0.0,0.0,0.3721341862149419,0.23148764700835384,Įrengtas ,3
447,447,company, Antakalnis, Smėlio g.,135000,59.95,2251.876563803169,2,0.5714285714285714,4,7,2019,320.0,90.0,110.0,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Smėlio g.",54.821296700000005,tier2,25.284760600000002,0.0,1.0,0.0,0.0,0.0,0.3182781838705656,2.1312153886920817,Dalinė apdaila ,2
448,448,company, Antakalnis, Smėlio g.,128000,53.7,2383.612662942272,2,0.8,4,5,2019,320.0,90.0,110.0,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Smėlio g.",54.821296700000005,tier2,25.284760600000002,0.0,1.0,0.0,0.0,0.0,0.3182781838705656,2.1312153886920817,Dalinė apdaila ,2
449,449,company, Antakalnis, Smėlio g.,135000,54.46,2478.8835842820417,2,0.8571428571428571,6,7,2019,320.0,90.0,110.0,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Smėlio g.",54.821296700000005,tier2,25.284760600000002,0.0,1.0,0.0,0.0,0.0,0.3182781838705656,2.1312153886920817,Dalinė apdaila ,2
450,450,company, Antakalnis, Smėlio g.,359998,112.93,3187.797750819091,4,0.8571428571428571,6,7,2019,320.0,90.0,110.0,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Smėlio g.",54.821296700000005,tier2,25.284760600000002,0.0,1.0,0.0,0.0,0.0,0.3182781838705656,2.1312153886920817,Dalinė apdaila ,2
451,451,company, Antakalnis, Smėlio g.,182000,81.03,2246.081698136493,4,1.0,7,7,2019,320.0,90.0,110.0,80.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Smėlio g.",54.821296700000005,tier2,25.284760600000002,0.0,1.0,0.0,0.0,0.0,0.3182781838705656,2.1312153886920817,Dalinė apdaila ,2
452,452,company, Žvėrynas, Vytauto g.,325396,83.64,3890.435198469632,3,1.0,3,3,2019,370.0,90.0,370.0,30.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Vytauto g.",54.6921445,tier1,25.256232,1.0,0.0,0.0,0.0,0.0,-0.019274016072647983,-0.03249759345697625,Dalinė apdaila ,2
453,453,company, Senamiestis, Gedimino pr.,626900,113.96,5501.053001053,4,1.0,6,6,2019,520.0,230.0,40.0,80.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Gedimino pr.",54.6871078,tier1,25.279784399999997,1.0,0.0,0.0,0.0,0.0,0.2593994706719905,-0.116878449355566,Dalinė apdaila ,2
454,454,company, Pilaitė, Karaliaučiaus g.,85500,58.97,1449.8897744615906,3,0.3333333333333333,2,6,2020,190.0,430.0,140.0,120.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Vilnius, Karaliaučiaus g.",54.70352,tier3,25.1737393,0.0,0.0,1.0,0.0,0.0,-0.9953328610302532,0.15807846353962218,Dalinė apdaila ,2
455,455,company, Žvėrynas, Vytauto g.,224876,63.48,3542.470069313169,3,1.0,3,3,2019,370.0,90.0,370.0,30.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Vytauto g.",54.6921445,tier1,25.256232,1.0,0.0,0.0,0.0,0.0,-0.019274016072647983,-0.03249759345697625,Dalinė apdaila ,2
456,456,company, Žvėrynas, Vytauto g.,302272,109.74,2754.4377619828692,3,1.0,3,3,2019,370.0,90.0,370.0,30.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Vytauto g.",54.6921445,tier1,25.256232,1.0,0.0,0.0,0.0,0.0,-0.019274016072647983,-0.03249759345697625,Dalinė apdaila ,2
457,457,company, Žvėrynas, Vytauto g.,387035,114.01,3394.7460749057104,3,1.0,3,3,2019,370.0,90.0,370.0,30.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Vytauto g.",54.6921445,tier1,25.256232,1.0,0.0,0.0,0.0,0.0,-0.019274016072647983,-0.03249759345697625,Dalinė apdaila ,2
458,458,company, Žirmūnai, M. Katkaus g.,106900,47.84,2234.5317725752507,2,1.0,7,7,2020,290.0,220.0,150.0,80.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Vilnius, M. Katkaus g.",54.7025374,tier2,25.296254,0.0,1.0,0.0,0.0,0.0,0.4542688197527514,0.14161676659399908,Dalinė apdaila ,2
459,459,company, Žirmūnai, M. Katkaus g.,71061,26.52,2679.524886877828,1,1.0,7,7,2019,250.0,260.0,160.0,100.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"Vilnius, M. Katkaus g.",54.7025374,tier2,25.296254,0.0,1.0,0.0,0.0,0.0,0.4542688197527514,0.14161676659399908,Dalinė apdaila ,2
460,460,company, Žirmūnai, M. Katkaus g.,71665,30.52,2348.132372214941,1,1.0,7,7,2019,250.0,260.0,160.0,100.0,11.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"Vilnius, M. Katkaus g.",54.7025374,tier2,25.296254,0.0,1.0,0.0,0.0,0.0,0.4542688197527514,0.14161676659399908,Dalinė apdaila ,2
461,461,company, Naujamiestis, Šaltinių g.,99909,39.23,2546.749936273261,2,0.4,2,5,2019,240.0,240.0,190.0,270.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,"Vilnius, Šaltinių g.",54.674997999999995,tier2,25.274927899999998,0.0,1.0,0.0,0.0,0.0,0.20193705544572693,-0.319756383074258,Dalinė apdaila ,2
462,462,company, Senamiestis, Aguonų g.,172587,64.05,2694.566744730679,3,0.6,3,5,2020,340.0,120.0,220.0,200.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Vilnius, Aguonų g.",54.6752051,tier1,25.2773652,1.0,0.0,0.0,0.0,0.0,0.2307753432313386,-0.31628679480091,Dalinė apdaila ,2
463,463,company, Senamiestis, Šaltinių g.,362280,90.57,4000.0000000000014,4,1.0,5,5,2020,240.0,240.0,190.0,270.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Vilnius, Šaltinių g.",54.674997999999995,tier1,25.274927899999998,1.0,0.0,0.0,0.0,0.0,0.20193705544572693,-0.319756383074258,Dalinė apdaila ,2
464,464,company, Senamiestis, Šaltinių g.,236285,67.51,3499.9999999999995,3,1.0,5,5,2020,240.0,240.0,190.0,270.0,10.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Vilnius, Šaltinių g.",54.674997999999995,tier1,25.274927899999998,1.0,0.0,0.0,0.0,0.0,0.20193705544572693,-0.319756383074258,Dalinė apdaila ,2
465,465,company, Naujamiestis, Aguonų g.,107172,42.5,2521.694117647058,2,0.4,2,5,2020,340.0,120.0,220.0,200.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Vilnius, Aguonų g.",54.6752051,tier2,25.2773652,0.0,1.0,0.0,0.0,0.0,0.2307753432313386,-0.31628679480091,Dalinė apdaila ,2
466,466,company, Naujamiestis, Aguonų g.,157253,69.89,2250.007154099299,3,0.2857142857142857,2,7,2020,340.0,120.0,220.0,200.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"Vilnius, Aguonų g.",54.6752051,tier2,25.2773652,0.0,1.0,0.0,0.0,0.0,0.2307753432313386,-0.31628679480091,Dalinė apdaila ,2
467,467,company, Naujamiestis, Aguonų g.,131994,51.56,2560.007757951901,2,0.42857142857142855,3,7,2021,340.0,120.0,220.0,200.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Vilnius, Aguonų g.",54.6752051,tier2,25.2773652,0.0,1.0,0.0,0.0,0.0,0.2307753432313386,-0.31628679480091,Dalinė apdaila ,2
468,468,company, Naujamiestis, Aguonų g.,108316,38.41,2819.994793022651,2,0.7142857142857143,5,7,2021,340.0,120.0,220.0,200.0,11.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Vilnius, Aguonų g.",54.6752051,tier2,25.2773652,0.0,1.0,0.0,0.0,0.0,0.2307753432313386,-0.31628679480091,Dalinė apdaila ,2
469,469,company, Lazdynėliai, Jonažolių g.,135000,73.0,1849.3150684931506,3,0.375,3,8,2015,460.0,720.0,240.0,220.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,"Vilnius, Jonažolių g.",54.66846460000001,tier3,25.210224,0.0,0.0,1.0,0.0,0.0,-0.5636435825774445,-0.4292117574122659,Įrengtas ,3
470,470,company, Senamiestis, Šaltinių g.,156000,52.0,3000.0,2,1.0,3,3,1993,320.0,150.0,210.0,210.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,"Vilnius, Šaltinių g.",54.674997999999995,tier1,25.274927899999998,1.0,0.0,0.0,0.0,0.0,0.20193705544572693,-0.319756383074258,Įrengtas ,3
471,471,company, Antakalnis, Duburio g.,70722,53.77,1315.26873721406,2,0.5,2,4,2016,1800.0,1800.0,1500.0,340.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,"Vilnius, Duburio g.",54.71061329999999,tier2,25.393516100000003,0.0,1.0,0.0,0.0,0.0,1.6050801398350119,0.2769139560537276,Dalinė apdaila ,2
472,472,company, Justiniškės, Rygos g.,92000,61.33,1500.0815261699006,2,0.8,4,5,2009,260.0,300.0,180.0,170.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,"Vilnius, Rygos g.",54.7169152,tier4,25.221503,0.0,0.0,0.0,1.0,0.0,-0.4301897410584351,0.3824909639731725,Įrengtas ,3
473,473,company, Justiniškės, Taikos g.,68000,63.27,1074.7589694958117,3,0.4,2,5,1985,240.0,180.0,220.0,70.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,"Vilnius, Taikos g.",54.7211251,tier4,25.2230457,0.0,0.0,0.0,1.0,0.0,-0.4119364170659152,0.4530202719024826,Įrengtas ,3
474,474,company, Justiniškės, Taikos g.,62000,53.5,1158.8785046728972,2,0.4,2,5,1985,270.0,390.0,380.0,80.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,36,"Vilnius, Taikos g.",54.7211251,tier4,25.2230457,0.0,0.0,0.0,1.0,0.0,-0.4119364170659152,0.4530202719024826,Įrengtas ,3
475,475,company, Rasos, Rasų g.,229000,62.66,3654.6441110756464,3,1.0,2,2,2015,700.0,700.0,100.0,520.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,"Vilnius, Rasų g.",54.6734206,tier3,25.2986494,0.0,0.0,1.0,0.0,0.0,0.4826113440877413,-0.3461828849692828,Įrengtas ,3
476,476,company, Pašilaičiai, Girulių g.,85000,62.0,1370.967741935484,3,0.4444444444444444,4,9,2007,270.0,960.0,90.0,270.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,"Vilnius, Girulių g.",54.7384134,tier3,25.2170956,0.0,0.0,1.0,0.0,0.0,-0.4823383766742445,0.7426546656586953,Įrengtas ,3
477,477,company, Lazdynai, Erfurto g.,136900,82.0,1669.5121951219512,3,0.7777777777777778,7,9,2006,230.0,330.0,70.0,50.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15,"Vilnius, Erfurto g.",54.6776365,tier3,25.212255300000002,0.0,0.0,1.0,0.0,0.0,-0.5396091124757123,-0.2755530578239557,Įrengtas ,3
478,478,company, Šeškinė, Gelvonų g.,78000,67.0,1164.179104477612,3,0.6666666666666666,6,9,1982,180.0,150.0,170.0,140.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,"Vilnius, Gelvonų g.",54.7111606,tier3,25.257344600000003,0.0,0.0,1.0,0.0,0.0,-0.0061096624886474455,0.2860829838761895,Įrengtas ,3
479,479,company, Jeruzalė, Kviečių g.,85180,52.26,1629.9272866437045,2,0.5,3,6,2019,370.0,220.0,100.0,160.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Kviečių g.",54.7423179,tier3,25.273468700000002,0.0,0.0,1.0,0.0,0.0,0.18467170873547312,0.808067545492028,Dalinė apdaila ,2
480,480,company, Justiniškės, Taikos g.,71000,55.58,1277.4379273119828,2,0.1111111111111111,1,9,1983,90.0,200.0,350.0,270.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,"Vilnius, Taikos g.",54.7211251,tier4,25.2230457,0.0,0.0,0.0,1.0,0.0,-0.4119364170659152,0.4530202719024826,Įrengtas ,3
481,481,company, Valakampiai, Nemenčinės pl.,140000,51.3,2729.0448343079925,2,0.6666666666666666,2,3,2014,520.0,420.0,610.0,100.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,"Vilnius, Nemenčinės pl.",54.80649079999999,tier2,25.4112544,0.0,1.0,0.0,0.0,0.0,1.8149608275748104,1.8831691452490864,Įrengtas ,3
482,482,company, Senamiestis, Gedimino pr.,285000,95.0,3000.0,3,0.6666666666666666,4,6,2007,370.0,460.0,30.0,60.0,19.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14,"Vilnius, Gedimino pr.",54.6871078,tier1,25.279784399999997,1.0,0.0,0.0,0.0,0.0,0.2593994706719905,-0.116878449355566,Įrengtas ,3
483,483,company, Justiniškės, Taikos g.,75000,67.0,1119.4029850746272,3,0.8888888888888888,8,9,1983,40.0,220.0,260.0,130.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,"Vilnius, Taikos g.",54.7211251,tier4,25.2230457,0.0,0.0,0.0,1.0,0.0,-0.4119364170659152,0.4530202719024826,Įrengtas ,3
484,484,company, Naujoji Vilnia, A. Paškevič-Ciotkos g.,73000,66.0,1106.060606060606,3,1.0,6,6,1994,310.0,380.0,410.0,280.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,"Vilnius, A. Paškevič-Ciotkos g.",54.689657,tier4,25.4095398,0.0,0.0,0.0,1.0,0.0,1.7946735719077758,-0.07417118510386765,Neįrengtas ,1
485,485,company, Karoliniškės, Igno Šimulionio g.,67400,63.08,1068.4844641724794,3,0.6666666666666666,6,9,1974,240.0,130.0,290.0,160.0,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,47,"Vilnius, Igno Šimulionio g.",54.695588,tier3,25.2275561,0.0,0.0,1.0,0.0,0.0,-0.3585690789342054,0.025192059944490072,Įrengtas ,3
486,486,company, Turniškės, Turniškių g.,155000,89.0,1741.573033707865,3,0.3333333333333333,1,3,2019,1500.0,2300.0,1700.0,900.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Turniškių g.",54.749744400000004,tier2,25.3473424,0.0,1.0,0.0,0.0,0.0,1.0587500004478922,0.9324852051363623,Įrengtas ,3
487,487,company, Fabijoniškės, Salomėjos Nėries g.,71999,42.34,1700.49598488427,2,0.4166666666666667,5,12,2008,460.0,980.0,390.0,50.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,"Vilnius, Salomėjos Nėries g.",54.7430785,tier4,25.226373199999998,0.0,0.0,0.0,1.0,0.0,-0.3725652265654532,0.8208100314444284,Įrengtas ,3
488,488,company, Bajorai, Bajorų kel.,92000,59.77,1539.2337292956327,2,0.75,3,4,2009,930.0,1200.0,80.0,80.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,"Vilnius, Bajorų kel.",54.762288600000005,tier3,25.2537472,0.0,0.0,1.0,0.0,0.0,-0.04867432686320188,1.1426407300958723,Įrengtas ,3
489,489,company, Justiniškės, Taikos g.,98700,67.0,1473.134328358209,3,0.4,2,5,1983,160.0,170.0,310.0,280.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,38,"Vilnius, Taikos g.",54.7211251,tier4,25.2230457,0.0,0.0,0.0,1.0,0.0,-0.4119364170659152,0.4530202719024826,Įrengtas ,3
490,490,company, Naujininkai, Burbiškių g.,70000,32.0,2187.5,1,0.5,2,4,2015,1700.0,980.0,1100.0,580.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,"Vilnius, Burbiškių g.",54.6524635,tier4,25.2557682,0.0,0.0,0.0,1.0,0.0,-0.024761727013051345,-0.6972814286889343,Įrengtas ,3
491,491,company, Senamiestis, Markučių g.,295000,137.27,2149.0493188606392,5,0.6666666666666666,2,3,2019,410.0,200.0,210.0,130.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,"Vilnius, Markučių g.",54.67493270000001,tier1,25.3082298,1.0,0.0,0.0,0.0,0.0,0.5959672429519158,-0.3208503672087941,Įrengtas ,3
492,492,company, Naujininkai, Rudaminos g.,68000,50.0,1360.0,2,0.4,2,5,1992,120.0,290.0,270.0,120.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29,"Vilnius, Rudaminos g.",54.662995499999994,tier4,25.2816948,0.0,0.0,0.0,1.0,0.0,0.28200344432550034,-0.5208366981462952,Dalinė apdaila ,2
493,493,company, Pilaitė, Pilkalnio g.,91747,82.64,1110.20087124879,3,0.3333333333333333,1,3,2019,700.0,880.0,770.0,160.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"Vilnius, Pilkalnio g.",54.7081762,tier3,25.1646967,0.0,0.0,1.0,0.0,0.0,-1.1023254762727468,0.23608472582149764,Įrengtas ,3
494,494,company, Lazdynai, Architektų g.,42000,32.6,1288.3435582822085,1,0.25,3,12,1972,280.0,60.0,120.0,150.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,49,"Vilnius, Architektų g.",54.6806997,tier3,25.208261899999997,0.0,0.0,1.0,0.0,0.0,-0.5868592739015424,-0.22423464739874915,Dalinė apdaila ,2
495,495,company, Šnipiškės, Kernavės g.,100400,40.17,2499.377645008713,2,0.75,6,8,2020,400.0,400.0,550.0,350.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Kernavės g.",54.7051781,tier2,25.2762803,0.0,1.0,0.0,0.0,0.0,0.2179387377996682,0.18585694889025364,Neįrengtas ,1
496,496,company, Žirmūnai, Kernavės g.,101200,48.17,2100.89267178742,2,0.375,3,8,2020,400.0,400.0,550.0,350.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"Vilnius, Kernavės g.",54.7051781,tier2,25.2762803,0.0,1.0,0.0,0.0,0.0,0.2179387377996682,0.18585694889025364,Dalinė apdaila ,2
497,497,company, Senamiestis, J. Basanavičiaus g.,71900,41.0,1753.658536585366,2,1.0,3,3,1960,240.0,200.0,300.0,50.0,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,61,"Vilnius, J. Basanavičiaus g.",54.6806718,tier1,25.262169,1.0,0.0,0.0,0.0,0.0,0.05097294350696044,-0.2247020617532875,Dalinė apdaila ,2
